substitution_id,order_id,store_id,original_sku_id,substitute_sku_id,original_category,substitute_category,same_category,price_difference_inr,customer_accepted,reason_for_sub,order_date,acceptance_label
SUB_0031241,ORD_00260484,STR_007,SKU_0037,SKU_0437,Fruits & Vegetables,Snacks & Confectionery,False,-8.0,True,Damaged,2023-11-11,Accepted
SUB_0054163,ORD_00451204,STR_004,SKU_0344,SKU_0191,Household,Beverages,False,-288.0,True,Out of Stock,2024-06-27,Accepted
SUB_0034098,ORD_00284277,STR_010,SKU_0396,SKU_0313,Baby & Kids,Household,False,-438.0,False,Out of Stock,2023-12-02,Rejected
SUB_0034157,ORD_00284779,STR_004,SKU_0443,SKU_0471,Snacks & Confectionery,Snacks & Confectionery,True,-12.0,True,Out of Stock,2023-12-03,Accepted
SUB_0041719,ORD_00347259,STR_005,SKU_0183,SKU_0009,Packaged Food,Fruits & Vegetables,False,-18.0,True,Damaged,2024-02-09,Accepted
SUB_0030362,ORD_00253556,STR_003,SKU_0204,SKU_0073,Beverages,Dairy & Eggs,False,12.0,False,Expired,2023-11-05,Rejected
SUB_0003246,ORD_00027904,STR_004,SKU_0476,SKU_0338,Snacks & Confectionery,Household,False,-62.0,False,Out of Stock,2023-01-30,Rejected
SUB_0052772,ORD_00439209,STR_008,SKU_0061,SKU_0264,Fruits & Vegetables,Personal Care,False,46.0,True,Expired,2024-06-09,Accepted
SUB_0009460,ORD_00079833,STR_001,SKU_0493,SKU_0348,Snacks & Confectionery,Household,False,229.0,False,Out of Stock,2023-04-07,Rejected
SUB_0040266,ORD_00334952,STR_009,SKU_0226,SKU_0428,Beverages,Baby & Kids,False,567.0,False,Expired,2024-01-25,Rejected
SUB_0015781,ORD_00132769,STR_003,SKU_0115,SKU_0093,Dairy & Eggs,Dairy & Eggs,True,-108.0,False,Out of Stock,2023-06-18,Rejected
SUB_0030643,ORD_00255685,STR_002,SKU_0195,SKU_0079,Beverages,Dairy & Eggs,False,4.0,True,Out of Stock,2023-11-07,Accepted
SUB_0041743,ORD_00347434,STR_007,SKU_0099,SKU_0240,Dairy & Eggs,Beverages,False,7.0,True,Damaged,2024-02-09,Accepted
SUB_0035292,ORD_00294137,STR_005,SKU_0112,SKU_0408,Dairy & Eggs,Baby & Kids,False,20.0,True,Out of Stock,2023-12-13,Accepted
SUB_0027086,ORD_00226601,STR_007,SKU_0352,SKU_0012,Household,Fruits & Vegetables,False,-118.0,True,Out of Stock,2023-10-12,Accepted
SUB_0053751,ORD_00447522,STR_002,SKU_0071,SKU_0414,Dairy & Eggs,Baby & Kids,False,54.0,False,Damaged,2024-06-22,Rejected
SUB_0025768,ORD_00215833,STR_008,SKU_0156,SKU_0129,Packaged Food,Packaged Food,True,-28.0,False,Out of Stock,2023-10-02,Rejected
SUB_0018497,ORD_00155470,STR_006,SKU_0158,SKU_0349,Packaged Food,Household,False,-4.0,False,Out of Stock,2023-07-18,Rejected
SUB_0048090,ORD_00400485,STR_006,SKU_0249,SKU_0283,Personal Care,Personal Care,True,103.0,True,Out of Stock,2024-04-17,Accepted
SUB_0009060,ORD_00076593,STR_006,SKU_0362,SKU_0304,Household,Personal Care,False,221.0,False,Out of Stock,2023-04-02,Rejected
SUB_0029641,ORD_00247593,STR_009,SKU_0373,SKU_0225,Household,Beverages,False,-45.0,False,Out of Stock,2023-10-30,Rejected
SUB_0013459,ORD_00113429,STR_007,SKU_0268,SKU_0052,Personal Care,Fruits & Vegetables,False,-170.0,True,Out of Stock,2023-05-21,Accepted
SUB_0006986,ORD_00058928,STR_004,SKU_0180,SKU_0475,Packaged Food,Snacks & Confectionery,False,-125.0,False,Out of Stock,2023-03-11,Rejected
SUB_0026101,ORD_00218559,STR_005,SKU_0260,SKU_0131,Personal Care,Packaged Food,False,19.0,False,Out of Stock,2023-10-05,Rejected
SUB_0053486,ORD_00445296,STR_007,SKU_0196,SKU_0194,Beverages,Beverages,True,-140.0,True,Damaged,2024-06-18,Accepted
SUB_0051903,ORD_00431494,STR_001,SKU_0266,SKU_0298,Personal Care,Personal Care,True,-137.0,True,Out of Stock,2024-05-30,Accepted
SUB_0053705,ORD_00447145,STR_006,SKU_0198,SKU_0228,Beverages,Beverages,True,52.0,False,Out of Stock,2024-06-21,Rejected
SUB_0028939,ORD_00242115,STR_003,SKU_0184,SKU_0111,Packaged Food,Dairy & Eggs,False,-41.0,True,Out of Stock,2023-10-26,Accepted
SUB_0022965,ORD_00192858,STR_003,SKU_0022,SKU_0065,Fruits & Vegetables,Dairy & Eggs,False,60.0,False,Out of Stock,2023-09-04,Rejected
SUB_0035563,ORD_00296309,STR_010,SKU_0068,SKU_0053,Dairy & Eggs,Fruits & Vegetables,False,-23.0,True,Out of Stock,2023-12-15,Accepted
SUB_0038057,ORD_00317089,STR_010,SKU_0357,SKU_0367,Household,Household,True,-144.0,False,Out of Stock,2024-01-06,Rejected
SUB_0036794,ORD_00306820,STR_009,SKU_0092,SKU_0383,Dairy & Eggs,Baby & Kids,False,472.0,False,Out of Stock,2023-12-26,Rejected
SUB_0018989,ORD_00159384,STR_006,SKU_0297,SKU_0365,Personal Care,Household,False,-153.0,True,Expired,2023-07-23,Accepted
SUB_0053607,ORD_00446382,STR_004,SKU_0300,SKU_0388,Personal Care,Baby & Kids,False,19.0,False,Damaged,2024-06-20,Rejected
SUB_0009463,ORD_00079846,STR_001,SKU_0189,SKU_0240,Beverages,Beverages,True,50.0,True,Out of Stock,2023-04-07,Accepted
SUB_0028095,ORD_00234965,STR_010,SKU_0413,SKU_0015,Baby & Kids,Fruits & Vegetables,False,-437.0,True,Out of Stock,2023-10-19,Accepted
SUB_0004158,ORD_00035601,STR_003,SKU_0377,SKU_0222,Baby & Kids,Beverages,False,-370.0,False,Out of Stock,2023-02-09,Rejected
SUB_0053891,ORD_00448815,STR_007,SKU_0396,SKU_0484,Baby & Kids,Snacks & Confectionery,False,-408.0,True,Out of Stock,2024-06-23,Accepted
SUB_0024005,ORD_00201532,STR_008,SKU_0452,SKU_0332,Snacks & Confectionery,Household,False,160.0,False,Out of Stock,2023-09-15,Rejected
SUB_0020425,ORD_00171280,STR_006,SKU_0079,SKU_0020,Dairy & Eggs,Fruits & Vegetables,False,-62.0,True,Expired,2023-08-07,Accepted
SUB_0002248,ORD_00018830,STR_010,SKU_0024,SKU_0477,Fruits & Vegetables,Snacks & Confectionery,False,29.0,True,Out of Stock,2023-01-20,Accepted
SUB_0008655,ORD_00073230,STR_006,SKU_0386,SKU_0280,Baby & Kids,Personal Care,False,275.0,False,Out of Stock,2023-03-29,Rejected
SUB_0044854,ORD_00373696,STR_002,SKU_0323,SKU_0112,Household,Dairy & Eggs,False,-47.0,False,Damaged,2024-03-14,Rejected
SUB_0036157,ORD_00301432,STR_004,SKU_0258,SKU_0256,Personal Care,Personal Care,True,-109.0,True,Out of Stock,2023-12-21,Accepted
SUB_0037113,ORD_00309533,STR_001,SKU_0318,SKU_0113,Household,Dairy & Eggs,False,-160.0,True,Out of Stock,2023-12-30,Accepted
SUB_0006770,ORD_00057117,STR_010,SKU_0018,SKU_0483,Fruits & Vegetables,Snacks & Confectionery,False,60.0,True,Out of Stock,2023-03-08,Accepted
SUB_0034864,ORD_00290489,STR_007,SKU_0359,SKU_0182,Household,Packaged Food,False,-70.0,False,Out of Stock,2023-12-09,Rejected
SUB_0001656,ORD_00013901,STR_006,SKU_0233,SKU_0111,Beverages,Dairy & Eggs,False,-25.0,False,Out of Stock,2023-01-15,Rejected
SUB_0032293,ORD_00269072,STR_001,SKU_0348,SKU_0443,Household,Snacks & Confectionery,False,-223.0,False,Out of Stock,2023-11-19,Rejected
SUB_0020929,ORD_00175601,STR_002,SKU_0292,SKU_0426,Personal Care,Baby & Kids,False,434.0,False,Damaged,2023-08-13,Rejected
SUB_0028537,ORD_00238896,STR_001,SKU_0386,SKU_0346,Baby & Kids,Household,False,236.0,True,Damaged,2023-10-23,Accepted
SUB_0046675,ORD_00388435,STR_008,SKU_0457,SKU_0141,Snacks & Confectionery,Packaged Food,False,64.0,False,Out of Stock,2024-04-01,Rejected
SUB_0044326,ORD_00368914,STR_010,SKU_0496,SKU_0300,Snacks & Confectionery,Personal Care,False,260.0,True,Out of Stock,2024-03-07,Accepted
SUB_0038768,ORD_00322761,STR_001,SKU_0421,SKU_0080,Baby & Kids,Dairy & Eggs,False,-40.0,True,Out of Stock,2024-01-13,Accepted
SUB_0027488,ORD_00229886,STR_004,SKU_0271,SKU_0141,Personal Care,Packaged Food,False,-59.0,True,Out of Stock,2023-10-15,Accepted
SUB_0021496,ORD_00180580,STR_007,SKU_0163,SKU_0398,Packaged Food,Baby & Kids,False,441.0,False,Out of Stock,2023-08-19,Rejected
SUB_0013890,ORD_00116881,STR_010,SKU_0217,SKU_0459,Beverages,Snacks & Confectionery,False,-16.0,True,Out of Stock,2023-05-26,Accepted
SUB_0036865,ORD_00307459,STR_007,SKU_0431,SKU_0435,Baby & Kids,Baby & Kids,True,67.0,True,Out of Stock,2023-12-27,Accepted
SUB_0000843,ORD_00007024,STR_004,SKU_0297,SKU_0459,Personal Care,Snacks & Confectionery,False,-332.0,False,Out of Stock,2023-01-08,Rejected
SUB_0021780,ORD_00182901,STR_004,SKU_0171,SKU_0194,Packaged Food,Beverages,False,-204.0,True,Out of Stock,2023-08-22,Accepted
SUB_0052126,ORD_00433451,STR_008,SKU_0067,SKU_0024,Dairy & Eggs,Fruits & Vegetables,False,16.0,True,Out of Stock,2024-06-01,Accepted
SUB_0009442,ORD_00079696,STR_009,SKU_0098,SKU_0235,Dairy & Eggs,Beverages,False,-21.0,True,Out of Stock,2023-04-06,Accepted
SUB_0024179,ORD_00202903,STR_002,SKU_0165,SKU_0036,Packaged Food,Fruits & Vegetables,False,-176.0,False,Out of Stock,2023-09-17,Rejected
SUB_0044212,ORD_00367939,STR_006,SKU_0400,SKU_0266,Baby & Kids,Personal Care,False,-114.0,False,Out of Stock,2024-03-06,Rejected
SUB_0015939,ORD_00134284,STR_005,SKU_0053,SKU_0215,Fruits & Vegetables,Beverages,False,-19.0,False,Out of Stock,2023-06-20,Rejected
SUB_0006492,ORD_00054856,STR_009,SKU_0179,SKU_0332,Packaged Food,Household,False,146.0,False,Out of Stock,2023-03-05,Rejected
SUB_0008597,ORD_00072639,STR_008,SKU_0209,SKU_0102,Beverages,Dairy & Eggs,False,106.0,False,Damaged,2023-03-28,Rejected
SUB_0023494,ORD_00197242,STR_001,SKU_0284,SKU_0154,Personal Care,Packaged Food,False,57.0,False,Out of Stock,2023-09-10,Rejected
SUB_0037187,ORD_00310194,STR_007,SKU_0002,SKU_0161,Fruits & Vegetables,Packaged Food,False,-7.0,False,Out of Stock,2023-12-30,Rejected
SUB_0013586,ORD_00114437,STR_004,SKU_0346,SKU_0035,Household,Fruits & Vegetables,False,-215.0,True,Out of Stock,2023-05-23,Accepted
SUB_0015667,ORD_00131840,STR_003,SKU_0466,SKU_0063,Snacks & Confectionery,Dairy & Eggs,False,-18.0,False,Out of Stock,2023-06-17,Rejected
SUB_0008963,ORD_00075802,STR_008,SKU_0387,SKU_0223,Baby & Kids,Beverages,False,-45.0,True,Out of Stock,2023-04-01,Accepted
SUB_0018924,ORD_00158760,STR_010,SKU_0271,SKU_0322,Personal Care,Household,False,31.0,False,Out of Stock,2023-07-22,Rejected
SUB_0051561,ORD_00429054,STR_006,SKU_0253,SKU_0462,Personal Care,Snacks & Confectionery,False,42.0,True,Out of Stock,2024-05-26,Accepted
SUB_0012188,ORD_00102641,STR_007,SKU_0229,SKU_0236,Beverages,Beverages,True,-73.0,True,Out of Stock,2023-05-06,Accepted
SUB_0012215,ORD_00102821,STR_009,SKU_0037,SKU_0120,Fruits & Vegetables,Dairy & Eggs,False,84.0,True,Out of Stock,2023-05-06,Accepted
SUB_0045781,ORD_00381228,STR_009,SKU_0199,SKU_0298,Beverages,Personal Care,False,147.0,False,Damaged,2024-03-23,Rejected
SUB_0050685,ORD_00422012,STR_008,SKU_0249,SKU_0025,Personal Care,Fruits & Vegetables,False,-13.0,True,Out of Stock,2024-05-16,Accepted
SUB_0001732,ORD_00014545,STR_002,SKU_0337,SKU_0391,Household,Baby & Kids,False,174.0,False,Out of Stock,2023-01-16,Rejected
SUB_0047529,ORD_00395562,STR_002,SKU_0269,SKU_0031,Personal Care,Fruits & Vegetables,False,-171.0,False,Out of Stock,2024-04-11,Rejected
SUB_0007684,ORD_00064770,STR_007,SKU_0024,SKU_0350,Fruits & Vegetables,Household,False,123.0,True,Damaged,2023-03-18,Accepted
SUB_0053314,ORD_00443765,STR_005,SKU_0044,SKU_0037,Fruits & Vegetables,Fruits & Vegetables,True,-6.0,True,Out of Stock,2024-06-16,Accepted
SUB_0020702,ORD_00173702,STR_010,SKU_0353,SKU_0043,Household,Fruits & Vegetables,False,-106.0,False,Out of Stock,2023-08-10,Rejected
SUB_0032339,ORD_00269448,STR_004,SKU_0261,SKU_0411,Personal Care,Baby & Kids,False,673.0,True,Out of Stock,2023-11-19,Accepted
SUB_0010030,ORD_00084116,STR_004,SKU_0353,SKU_0098,Household,Dairy & Eggs,False,-46.0,False,Out of Stock,2023-04-12,Rejected
SUB_0051530,ORD_00428854,STR_004,SKU_0460,SKU_0027,Snacks & Confectionery,Fruits & Vegetables,False,-26.0,False,Out of Stock,2024-05-26,Rejected
SUB_0002073,ORD_00017448,STR_004,SKU_0136,SKU_0226,Packaged Food,Beverages,False,84.0,True,Out of Stock,2023-01-19,Accepted
SUB_0012448,ORD_00104638,STR_004,SKU_0236,SKU_0018,Beverages,Fruits & Vegetables,False,-10.0,False,Out of Stock,2023-05-09,Rejected
SUB_0024388,ORD_00204657,STR_004,SKU_0204,SKU_0095,Beverages,Dairy & Eggs,False,13.0,False,Out of Stock,2023-09-19,Rejected
SUB_0026794,ORD_00224167,STR_003,SKU_0495,SKU_0170,Snacks & Confectionery,Packaged Food,False,-104.0,True,Out of Stock,2023-10-10,Accepted
SUB_0048467,ORD_00403490,STR_004,SKU_0093,SKU_0150,Dairy & Eggs,Packaged Food,False,122.0,True,Out of Stock,2024-04-21,Accepted
SUB_0033012,ORD_00275161,STR_007,SKU_0486,SKU_0474,Snacks & Confectionery,Snacks & Confectionery,True,15.0,True,Out of Stock,2023-11-24,Accepted
SUB_0050247,ORD_00418371,STR_005,SKU_0346,SKU_0232,Household,Beverages,False,-198.0,False,Out of Stock,2024-05-11,Rejected
SUB_0029828,ORD_00249072,STR_003,SKU_0102,SKU_0375,Dairy & Eggs,Baby & Kids,False,39.0,False,Damaged,2023-11-01,Rejected
SUB_0020680,ORD_00173417,STR_006,SKU_0287,SKU_0301,Personal Care,Personal Care,True,37.0,True,Damaged,2023-08-10,Accepted
SUB_0024900,ORD_00208832,STR_007,SKU_0025,SKU_0352,Fruits & Vegetables,Household,False,96.0,False,Out of Stock,2023-09-24,Rejected
SUB_0049326,ORD_00410644,STR_004,SKU_0168,SKU_0073,Packaged Food,Dairy & Eggs,False,-125.0,True,Out of Stock,2024-04-30,Accepted
SUB_0046135,ORD_00384170,STR_006,SKU_0293,SKU_0009,Personal Care,Fruits & Vegetables,False,-31.0,True,Damaged,2024-03-27,Accepted
SUB_0033157,ORD_00276239,STR_006,SKU_0182,SKU_0231,Packaged Food,Beverages,False,33.0,True,Out of Stock,2023-11-25,Accepted
SUB_0004145,ORD_00035528,STR_002,SKU_0101,SKU_0020,Dairy & Eggs,Fruits & Vegetables,False,-66.0,False,Out of Stock,2023-02-09,Rejected
SUB_0040394,ORD_00335944,STR_010,SKU_0097,SKU_0351,Dairy & Eggs,Household,False,-25.0,False,Out of Stock,2024-01-26,Rejected
SUB_0008427,ORD_00071105,STR_007,SKU_0228,SKU_0018,Beverages,Fruits & Vegetables,False,-106.0,False,Expired,2023-03-26,Rejected
SUB_0025206,ORD_00211271,STR_010,SKU_0441,SKU_0083,Snacks & Confectionery,Dairy & Eggs,False,-7.0,True,Out of Stock,2023-09-27,Accepted
SUB_0048073,ORD_00400321,STR_004,SKU_0006,SKU_0459,Fruits & Vegetables,Snacks & Confectionery,False,63.0,True,Out of Stock,2024-04-17,Accepted
SUB_0016752,ORD_00141023,STR_003,SKU_0193,SKU_0413,Beverages,Baby & Kids,False,438.0,False,Out of Stock,2023-06-30,Rejected
SUB_0028365,ORD_00237326,STR_010,SKU_0075,SKU_0480,Dairy & Eggs,Snacks & Confectionery,False,97.0,False,Out of Stock,2023-10-21,Rejected
SUB_0036787,ORD_00306769,STR_009,SKU_0201,SKU_0271,Beverages,Personal Care,False,172.0,True,Damaged,2023-12-26,Accepted
SUB_0049915,ORD_00415446,STR_001,SKU_0420,SKU_0151,Baby & Kids,Packaged Food,False,129.0,True,Out of Stock,2024-05-07,Accepted
SUB_0008236,ORD_00069434,STR_008,SKU_0225,SKU_0052,Beverages,Fruits & Vegetables,False,-42.0,False,Out of Stock,2023-03-24,Rejected
SUB_0022601,ORD_00189779,STR_006,SKU_0266,SKU_0050,Personal Care,Fruits & Vegetables,False,-267.0,False,Out of Stock,2023-08-31,Rejected
SUB_0009367,ORD_00079040,STR_010,SKU_0174,SKU_0218,Packaged Food,Beverages,False,-54.0,False,Out of Stock,2023-04-05,Rejected
SUB_0046076,ORD_00383612,STR_009,SKU_0352,SKU_0028,Household,Fruits & Vegetables,False,-81.0,True,Out of Stock,2024-03-26,Accepted
SUB_0030903,ORD_00257844,STR_003,SKU_0083,SKU_0011,Dairy & Eggs,Fruits & Vegetables,False,-75.0,True,Out of Stock,2023-11-09,Accepted
SUB_0027418,ORD_00229243,STR_009,SKU_0199,SKU_0288,Beverages,Personal Care,False,255.0,True,Out of Stock,2023-10-14,Accepted
SUB_0039926,ORD_00332267,STR_007,SKU_0313,SKU_0292,Household,Personal Care,False,-9.0,True,Out of Stock,2024-01-22,Accepted
SUB_0017803,ORD_00149649,STR_002,SKU_0278,SKU_0022,Personal Care,Fruits & Vegetables,False,-281.0,True,Out of Stock,2023-07-11,Accepted
SUB_0039584,ORD_00329234,STR_010,SKU_0057,SKU_0284,Fruits & Vegetables,Personal Care,False,160.0,True,Damaged,2024-01-19,Accepted
SUB_0016225,ORD_00136715,STR_002,SKU_0147,SKU_0040,Packaged Food,Fruits & Vegetables,False,-242.0,False,Out of Stock,2023-06-24,Rejected
SUB_0008242,ORD_00069478,STR_008,SKU_0192,SKU_0269,Beverages,Personal Care,False,140.0,False,Damaged,2023-03-24,Rejected
SUB_0004860,ORD_00041393,STR_008,SKU_0295,SKU_0253,Personal Care,Personal Care,True,-79.0,True,Out of Stock,2023-02-16,Accepted
SUB_0001166,ORD_00009930,STR_004,SKU_0116,SKU_0246,Dairy & Eggs,Beverages,False,-43.0,True,Out of Stock,2023-01-11,Accepted
SUB_0032320,ORD_00269292,STR_003,SKU_0377,SKU_0433,Baby & Kids,Baby & Kids,True,103.0,True,Out of Stock,2023-11-19,Accepted
SUB_0009130,ORD_00077213,STR_004,SKU_0340,SKU_0446,Household,Snacks & Confectionery,False,-28.0,True,Out of Stock,2023-04-03,Accepted
SUB_0041855,ORD_00348330,STR_007,SKU_0352,SKU_0007,Household,Fruits & Vegetables,False,-132.0,False,Out of Stock,2024-02-10,Rejected
SUB_0021012,ORD_00176422,STR_001,SKU_0224,SKU_0470,Beverages,Snacks & Confectionery,False,53.0,False,Out of Stock,2023-08-14,Rejected
SUB_0031292,ORD_00260862,STR_010,SKU_0279,SKU_0446,Personal Care,Snacks & Confectionery,False,-87.0,True,Out of Stock,2023-11-11,Accepted
SUB_0016614,ORD_00139804,STR_004,SKU_0425,SKU_0461,Baby & Kids,Snacks & Confectionery,False,-619.0,False,Expired,2023-06-28,Rejected
SUB_0001622,ORD_00013595,STR_003,SKU_0105,SKU_0245,Dairy & Eggs,Beverages,False,40.0,False,Out of Stock,2023-01-15,Rejected
SUB_0024613,ORD_00206387,STR_008,SKU_0495,SKU_0020,Snacks & Confectionery,Fruits & Vegetables,False,-77.0,True,Out of Stock,2023-09-21,Accepted
SUB_0050570,ORD_00421074,STR_004,SKU_0012,SKU_0273,Fruits & Vegetables,Personal Care,False,169.0,False,Out of Stock,2024-05-15,Rejected
SUB_0028077,ORD_00234838,STR_009,SKU_0376,SKU_0417,Baby & Kids,Baby & Kids,True,-265.0,True,Out of Stock,2023-10-19,Accepted
SUB_0036553,ORD_00304927,STR_008,SKU_0106,SKU_0403,Dairy & Eggs,Baby & Kids,False,446.0,False,Out of Stock,2023-12-24,Rejected
SUB_0045812,ORD_00381482,STR_002,SKU_0017,SKU_0298,Fruits & Vegetables,Personal Care,False,150.0,False,Out of Stock,2024-03-24,Rejected
SUB_0049474,ORD_00411817,STR_002,SKU_0404,SKU_0418,Baby & Kids,Baby & Kids,True,314.0,False,Out of Stock,2024-05-02,Rejected
SUB_0027561,ORD_00230429,STR_007,SKU_0253,SKU_0307,Personal Care,Personal Care,True,208.0,True,Expired,2023-10-15,Accepted
SUB_0003376,ORD_00028978,STR_006,SKU_0091,SKU_0012,Dairy & Eggs,Fruits & Vegetables,False,-48.0,False,Out of Stock,2023-01-31,Rejected
SUB_0009259,ORD_00078218,STR_008,SKU_0290,SKU_0427,Personal Care,Baby & Kids,False,275.0,False,Out of Stock,2023-04-04,Rejected
SUB_0019950,ORD_00167313,STR_010,SKU_0469,SKU_0035,Snacks & Confectionery,Fruits & Vegetables,False,-44.0,True,Out of Stock,2023-08-02,Accepted
SUB_0031883,ORD_00265809,STR_004,SKU_0380,SKU_0168,Baby & Kids,Packaged Food,False,-279.0,True,Out of Stock,2023-11-16,Accepted
SUB_0020067,ORD_00168353,STR_004,SKU_0386,SKU_0404,Baby & Kids,Baby & Kids,True,267.0,True,Out of Stock,2023-08-04,Accepted
SUB_0049705,ORD_00413584,STR_007,SKU_0458,SKU_0357,Snacks & Confectionery,Household,False,-9.0,False,Expired,2024-05-04,Rejected
SUB_0010528,ORD_00088628,STR_002,SKU_0400,SKU_0451,Baby & Kids,Snacks & Confectionery,False,-279.0,True,Out of Stock,2023-04-18,Accepted
SUB_0010947,ORD_00092375,STR_010,SKU_0007,SKU_0146,Fruits & Vegetables,Packaged Food,False,172.0,True,Damaged,2023-04-22,Accepted
SUB_0047939,ORD_00399137,STR_007,SKU_0296,SKU_0190,Personal Care,Beverages,False,-133.0,True,Out of Stock,2024-04-15,Accepted
SUB_0032541,ORD_00271265,STR_010,SKU_0025,SKU_0303,Fruits & Vegetables,Personal Care,False,107.0,False,Out of Stock,2023-11-20,Rejected
SUB_0019413,ORD_00162773,STR_004,SKU_0007,SKU_0209,Fruits & Vegetables,Beverages,False,-15.0,False,Damaged,2023-07-28,Rejected
SUB_0023317,ORD_00195683,STR_002,SKU_0480,SKU_0199,Snacks & Confectionery,Beverages,False,-146.0,False,Out of Stock,2023-09-08,Rejected
SUB_0053628,ORD_00446578,STR_007,SKU_0157,SKU_0045,Packaged Food,Fruits & Vegetables,False,-43.0,True,Damaged,2024-06-20,Accepted
SUB_0036743,ORD_00306467,STR_006,SKU_0221,SKU_0341,Beverages,Household,False,84.0,True,Damaged,2023-12-26,Accepted
SUB_0016244,ORD_00136864,STR_004,SKU_0160,SKU_0427,Packaged Food,Baby & Kids,False,198.0,False,Expired,2023-06-24,Rejected
SUB_0016160,ORD_00136178,STR_004,SKU_0056,SKU_0427,Fruits & Vegetables,Baby & Kids,False,251.0,True,Out of Stock,2023-06-23,Accepted
SUB_0036386,ORD_00303420,STR_005,SKU_0246,SKU_0252,Beverages,Personal Care,False,275.0,False,Out of Stock,2023-12-23,Rejected
SUB_0030714,ORD_00256255,STR_007,SKU_0496,SKU_0242,Snacks & Confectionery,Beverages,False,10.0,True,Out of Stock,2023-11-07,Accepted
SUB_0019043,ORD_00159812,STR_001,SKU_0313,SKU_0291,Household,Personal Care,False,86.0,False,Out of Stock,2023-07-24,Rejected
SUB_0047568,ORD_00395874,STR_007,SKU_0417,SKU_0494,Baby & Kids,Snacks & Confectionery,False,-365.0,False,Out of Stock,2024-04-11,Rejected
SUB_0036790,ORD_00306804,STR_009,SKU_0373,SKU_0358,Household,Household,True,138.0,False,Out of Stock,2023-12-26,Rejected
SUB_0048075,ORD_00400339,STR_004,SKU_0113,SKU_0445,Dairy & Eggs,Snacks & Confectionery,False,18.0,False,Out of Stock,2024-04-17,Rejected
SUB_0005141,ORD_00043637,STR_005,SKU_0438,SKU_0269,Snacks & Confectionery,Personal Care,False,95.0,True,Out of Stock,2023-02-19,Accepted
SUB_0052271,ORD_00434716,STR_004,SKU_0357,SKU_0485,Household,Snacks & Confectionery,False,-127.0,True,Out of Stock,2024-06-03,Accepted
SUB_0031125,ORD_00259551,STR_010,SKU_0379,SKU_0162,Baby & Kids,Packaged Food,False,-306.0,False,Out of Stock,2023-11-10,Rejected
SUB_0017833,ORD_00149990,STR_007,SKU_0332,SKU_0205,Household,Beverages,False,-124.0,True,Out of Stock,2023-07-11,Accepted
SUB_0048599,ORD_00404787,STR_008,SKU_0461,SKU_0241,Snacks & Confectionery,Beverages,False,199.0,False,Out of Stock,2024-04-22,Rejected
SUB_0034941,ORD_00291127,STR_003,SKU_0465,SKU_0161,Snacks & Confectionery,Packaged Food,False,14.0,True,Damaged,2023-12-10,Accepted
SUB_0041995,ORD_00349619,STR_010,SKU_0361,SKU_0443,Household,Snacks & Confectionery,False,-168.0,True,Out of Stock,2024-02-11,Accepted
SUB_0024858,ORD_00208579,STR_005,SKU_0119,SKU_0250,Dairy & Eggs,Personal Care,False,-66.0,False,Out of Stock,2023-09-24,Rejected
SUB_0019288,ORD_00161777,STR_009,SKU_0063,SKU_0267,Dairy & Eggs,Personal Care,False,86.0,False,Out of Stock,2023-07-26,Rejected
SUB_0022205,ORD_00186292,STR_009,SKU_0035,SKU_0232,Fruits & Vegetables,Beverages,False,17.0,True,Out of Stock,2023-08-26,Accepted
SUB_0054050,ORD_00450108,STR_006,SKU_0098,SKU_0330,Dairy & Eggs,Household,False,26.0,False,Out of Stock,2024-06-25,Rejected
SUB_0037791,ORD_00314930,STR_007,SKU_0414,SKU_0141,Baby & Kids,Packaged Food,False,79.0,True,Out of Stock,2024-01-04,Accepted
SUB_0006416,ORD_00054158,STR_002,SKU_0487,SKU_0265,Snacks & Confectionery,Personal Care,False,193.0,False,Out of Stock,2023-03-05,Rejected
SUB_0031792,ORD_00265130,STR_007,SKU_0267,SKU_0426,Personal Care,Baby & Kids,False,410.0,True,Damaged,2023-11-15,Accepted
SUB_0002900,ORD_00024823,STR_005,SKU_0463,SKU_0353,Snacks & Confectionery,Household,False,74.0,False,Out of Stock,2023-01-27,Rejected
SUB_0014947,ORD_00125761,STR_006,SKU_0039,SKU_0400,Fruits & Vegetables,Baby & Kids,False,374.0,False,Out of Stock,2023-06-08,Rejected
SUB_0050890,ORD_00423781,STR_002,SKU_0232,SKU_0269,Beverages,Personal Care,False,198.0,False,Out of Stock,2024-05-19,Rejected
SUB_0035907,ORD_00299106,STR_006,SKU_0460,SKU_0219,Snacks & Confectionery,Beverages,False,81.0,False,Damaged,2023-12-18,Rejected
SUB_0022497,ORD_00188829,STR_002,SKU_0453,SKU_0283,Snacks & Confectionery,Personal Care,False,38.0,True,Out of Stock,2023-08-30,Accepted
SUB_0028522,ORD_00238749,STR_010,SKU_0203,SKU_0241,Beverages,Beverages,True,120.0,True,Out of Stock,2023-10-22,Accepted
SUB_0041484,ORD_00345215,STR_005,SKU_0422,SKU_0405,Baby & Kids,Baby & Kids,True,-202.0,False,Damaged,2024-02-06,Rejected
SUB_0031638,ORD_00263731,STR_004,SKU_0375,SKU_0208,Baby & Kids,Beverages,False,-30.0,True,Out of Stock,2023-11-14,Accepted
SUB_0010563,ORD_00088907,STR_005,SKU_0309,SKU_0192,Personal Care,Beverages,False,39.0,True,Out of Stock,2023-04-18,Accepted
