order_id,store_id,customer_id,order_timestamp,order_date,order_hour,day_of_week,month,quarter,is_weekend,payment_method,order_value_inr,discount_amount_inr,delivery_charge_inr,platform_fee_inr,net_order_value_inr,pick_time_mins,pack_time_mins,dispatch_time_mins,travel_time_mins,total_delivery_mins,sla_met,distance_km,delivery_cost_inr,order_status,num_items,had_substitution,customer_rating,gross_profit_inr,is_profitable,order_hour_band,delivery_speed_band
ORD_00189216,STR_007,CUST_007721,2023-08-30 15:10:43,2023-08-30,15,Wednesday,8,3,False,UPI,169.14,0.0,0,5.07,174.21,2.0,2.69,1.38,3.0,9.07,True,0.7,22.96,Delivered,8,True,5.0,151.25,True,Afternoon,8-10 mins
ORD_00092294,STR_009,CUST_005033,2023-04-22 12:11:55,2023-04-22,12,Saturday,4,2,True,COD,212.34,10.62,0,6.37,208.09,3.01,1.82,2.25,13.75,20.83,False,2.16,36.21,Delivered,4,False,3.0,171.88,True,Afternoon,15-25 mins
ORD_00064222,STR_001,CUST_010633,2023-03-18 19:19:30,2023-03-18,19,Saturday,3,1,True,COD,701.18,0.0,0,21.04,722.22,4.26,2.39,0.74,12.71,20.1,False,2.44,30.22,Delivered,5,True,1.0,692.0,True,Evening,15-25 mins
ORD_00322079,STR_003,CUST_034105,2024-01-12 17:08:30,2024-01-12,17,Friday,1,1,False,UPI,276.34,0.0,0,8.29,284.63,4.8,1.62,1.62,5.34,13.38,False,2.13,33.12,Delivered,1,False,4.0,251.51,True,Evening,10-15 mins
ORD_00202287,STR_006,CUST_042807,2023-09-16 15:03:07,2023-09-16,15,Saturday,9,3,True,UPI,159.78,0.0,0,4.79,164.57,3.72,2.42,1.55,11.56,19.25,False,2.21,35.5,Delivered,4,False,4.0,129.07,True,Afternoon,15-25 mins
ORD_00132608,STR_002,CUST_029771,2023-06-18 10:26:14,2023-06-18,10,Sunday,6,2,True,UPI,163.73,0.0,0,4.91,168.64,4.8,1.15,1.35,8.05,15.35,False,1.91,32.2,Delivered,10,False,5.0,136.44,True,Morning,15-25 mins
ORD_00119529,STR_005,CUST_037287,2023-05-30 11:19:56,2023-05-30,11,Tuesday,5,2,False,UPI,156.39,0.0,0,4.69,161.08,2.74,2.39,1.02,6.56,12.71,False,1.91,33.37,Delivered,3,False,5.0,127.71,True,Morning,10-15 mins
ORD_00132558,STR_001,CUST_037747,2023-06-18 12:31:10,2023-06-18,12,Sunday,6,2,True,Card,549.87,27.49,0,16.5,538.88,3.21,2.23,1.82,11.27,18.53,False,1.81,27.66,Delivered,2,False,5.0,511.22,True,Afternoon,15-25 mins
ORD_00376840,STR_010,CUST_045648,2024-03-17 10:54:48,2024-03-17,10,Sunday,3,1,True,Wallet,288.64,0.0,0,8.66,297.3,2.37,2.79,1.68,11.66,18.5,False,1.99,31.51,Delivered,7,True,4.0,265.79,True,Morning,15-25 mins
ORD_00065832,STR_009,CUST_003250,2023-03-19 11:34:19,2023-03-19,11,Sunday,3,1,True,Card,246.84,0.0,0,7.41,254.25,4.89,1.59,1.31,8.96,16.75,False,2.73,36.53,Delivered,11,False,4.0,217.72,True,Morning,15-25 mins
ORD_00031717,STR_004,CUST_045594,2023-02-04 13:34:43,2023-02-04,13,Saturday,2,1,True,UPI,302.29,0.0,0,9.07,311.36,3.54,2.15,1.53,9.48,16.7,False,1.94,30.39,Delivered,10,False,5.0,280.97,True,Afternoon,15-25 mins
ORD_00077890,STR_004,CUST_022091,2023-04-04 12:09:32,2023-04-04,12,Tuesday,4,2,False,Wallet,708.01,35.4,0,21.24,693.85,6.58,1.4,1.63,3.91,13.52,False,0.42,16.62,Cancelled,6,False,,677.23,True,Afternoon,10-15 mins
ORD_00186513,STR_002,CUST_043887,2023-08-27 20:52:31,2023-08-27,20,Sunday,8,3,True,COD,209.27,0.0,0,6.28,215.55,5.51,2.7,1.1,7.58,16.89,False,1.5,31.18,Delivered,3,False,5.0,184.37,True,Evening,15-25 mins
ORD_00313836,STR_004,CUST_028425,2024-01-03 23:59:39,2024-01-03,23,Wednesday,1,1,False,COD,280.18,42.03,0,8.41,246.56,4.88,2.71,1.83,9.27,18.69,False,2.05,36.09,Delivered,9,True,4.0,210.47,True,Night,15-25 mins
ORD_00327036,STR_004,CUST_045274,2024-01-17 01:15:13,2024-01-17,1,Wednesday,1,1,False,Wallet,346.39,0.0,0,10.39,356.78,7.52,1.45,1.02,3.02,13.009999999999998,False,0.65,20.8,Delivered,6,False,4.0,335.98,True,Late Night,10-15 mins
ORD_00183901,STR_008,CUST_025370,2023-08-23 18:27:14,2023-08-23,18,Wednesday,8,3,False,UPI,163.9,0.0,0,4.92,168.82,4.95,1.82,1.23,8.17,16.17,False,1.9,33.62,Delivered,4,False,5.0,135.2,True,Evening,15-25 mins
ORD_00358353,STR_005,CUST_025957,2024-02-23 13:25:19,2024-02-23,13,Friday,2,1,False,Card,679.89,67.99,0,20.4,632.3,5.2,1.0,1.44,12.5,20.14,False,1.87,27.32,Cancelled,4,False,,604.98,True,Afternoon,15-25 mins
ORD_00182803,STR_003,CUST_037419,2023-08-22 06:20:29,2023-08-22,6,Tuesday,8,3,False,UPI,191.15,0.0,0,5.73,196.88,6.31,2.36,0.5,4.33,13.5,False,1.54,31.92,Delivered,6,True,5.0,164.96,True,Morning,10-15 mins
ORD_00183971,STR_009,CUST_028273,2023-08-23 09:11:45,2023-08-23,9,Wednesday,8,3,False,UPI,280.01,14.0,0,8.4,274.41,2.38,1.81,2.39,4.65,11.23,False,1.12,21.36,Delivered,2,False,5.0,253.05,True,Morning,10-15 mins
ORD_00439115,STR_007,CUST_041470,2024-06-09 22:30:27,2024-06-09,22,Sunday,6,2,True,Card,523.25,78.49,0,15.7,460.46,3.64,2.44,2.09,5.92,14.09,False,1.14,24.65,Delivered,11,False,5.0,435.81,True,Night,10-15 mins
ORD_00253547,STR_003,CUST_007732,2023-11-05 10:55:11,2023-11-05,10,Sunday,11,4,True,Card,331.23,0.0,0,9.94,341.17,6.85,2.15,2.02,7.45,18.47,False,2.52,30.18,Delivered,9,False,5.0,310.99,True,Morning,15-25 mins
ORD_00214852,STR_009,CUST_020800,2023-10-01 16:55:36,2023-10-01,16,Sunday,10,4,True,Card,222.23,11.11,0,6.67,217.79,2.98,2.49,1.14,5.91,12.52,False,1.47,25.64,Delivered,3,False,5.0,192.15,True,Afternoon,10-15 mins
ORD_00091166,STR_006,CUST_021984,2023-04-21 19:42:14,2023-04-21,19,Friday,4,2,False,UPI,244.09,24.41,0,7.32,227.0,7.21,1.96,1.08,12.74,22.99,False,2.64,36.96,Delivered,10,False,4.0,190.04,True,Evening,15-25 mins
ORD_00119484,STR_005,CUST_007490,2023-05-30 23:46:18,2023-05-30,23,Tuesday,5,2,False,UPI,252.48,12.62,0,7.57,247.43,4.97,1.0,0.81,8.32,15.1,False,2.25,32.11,Delivered,6,False,5.0,215.32,True,Night,15-25 mins
ORD_00057289,STR_002,CUST_048122,2023-03-09 21:02:25,2023-03-09,21,Thursday,3,1,False,Card,485.59,24.28,0,14.57,475.88,5.05,3.62,2.45,11.48,22.6,False,2.44,34.56,Delivered,1,False,4.0,441.32,True,Night,15-25 mins
ORD_00222461,STR_007,CUST_005971,2023-10-08 12:18:21,2023-10-08,12,Sunday,10,4,True,UPI,144.54,0.0,25,4.34,173.88,5.49,2.52,2.44,12.92,23.37,False,2.2,34.31,Delivered,11,False,5.0,139.57,True,Afternoon,15-25 mins
ORD_00119597,STR_006,CUST_007273,2023-05-30 09:25:28,2023-05-30,9,Tuesday,5,2,False,UPI,246.24,12.31,0,7.39,241.32,6.38,2.51,1.48,9.0,19.37,False,1.69,32.11,Delivered,11,False,4.0,209.21,True,Morning,15-25 mins
ORD_00444179,STR_009,CUST_033008,2024-06-16 17:43:35,2024-06-16,17,Sunday,6,2,True,UPI,330.6,0.0,0,9.92,340.52,2.67,1.69,1.83,5.28,11.47,False,1.14,24.02,Delivered,2,False,2.0,316.5,True,Evening,10-15 mins
ORD_00134271,STR_005,CUST_036263,2023-06-20 08:47:46,2023-06-20,8,Tuesday,6,2,False,Wallet,358.7,0.0,0,10.76,369.46,5.17,1.45,1.92,8.16,16.7,False,1.83,29.92,Delivered,10,False,4.0,339.54,True,Morning,15-25 mins
ORD_00105223,STR_004,CUST_006445,2023-05-10 18:54:20,2023-05-10,18,Wednesday,5,2,False,Card,182.89,27.43,0,5.49,160.95,5.26,2.43,1.97,6.47,16.13,False,2.1,32.59,Delivered,5,False,5.0,128.36,True,Evening,15-25 mins
ORD_00169774,STR_010,CUST_026832,2023-08-05 19:24:27,2023-08-05,19,Saturday,8,3,True,UPI,155.83,23.37,0,4.67,137.13,9.3,1.0,1.15,4.22,15.670000000000002,False,0.48,25.84,Delivered,4,False,4.0,111.29,True,Evening,15-25 mins
ORD_00215028,STR_010,CUST_011718,2023-10-01 21:43:06,2023-10-01,21,Sunday,10,4,True,UPI,141.6,0.0,25,4.25,170.85,6.01,2.23,2.34,3.0,13.58,False,0.68,22.16,Delivered,10,False,5.0,148.69,True,Night,10-15 mins
ORD_00342622,STR_004,CUST_028355,2024-02-03 13:00:53,2024-02-03,13,Saturday,2,1,True,UPI,544.26,81.64,0,16.33,478.95,6.5,1.0,2.12,4.64,14.260000000000002,False,0.57,22.02,Cancelled,1,False,,456.93,True,Afternoon,10-15 mins
ORD_00389751,STR_006,CUST_031361,2024-04-03 22:34:38,2024-04-03,22,Wednesday,4,2,False,Card,51.91,5.19,25,1.56,73.28,4.54,1.0,2.08,3.0,10.62,False,0.59,17.82,Delivered,4,True,5.0,55.46,True,Night,10-15 mins
ORD_00123195,STR_007,CUST_048361,2023-06-04 13:27:22,2023-06-04,13,Sunday,6,2,True,Card,378.65,18.93,0,11.36,371.08,6.34,2.0,1.1,10.83,20.27,False,2.12,30.35,Delivered,11,False,3.0,340.73,True,Afternoon,15-25 mins
ORD_00140916,STR_001,CUST_035160,2023-06-30 05:13:15,2023-06-30,5,Friday,6,2,False,UPI,245.43,0.0,0,7.36,252.79,6.84,1.87,0.52,7.0,16.23,False,1.89,35.58,Delivered,2,False,4.0,217.21,True,Late Night,15-25 mins
ORD_00021369,STR_004,CUST_033876,2023-01-23 20:28:22,2023-01-23,20,Monday,1,1,False,Card,422.55,0.0,0,12.68,435.23,6.2,1.61,1.19,11.89,20.89,False,1.83,31.99,Cancelled,5,False,,403.24,True,Evening,15-25 mins
ORD_00290915,STR_001,CUST_030848,2023-12-10 19:27:43,2023-12-10,19,Sunday,12,4,True,COD,95.95,0.0,25,2.88,123.83,4.18,1.29,1.57,8.91,15.95,False,1.14,21.39,Delivered,7,False,2.0,102.44,True,Evening,15-25 mins
ORD_00434061,STR_006,CUST_017631,2024-06-02 17:14:55,2024-06-02,17,Sunday,6,2,True,Wallet,489.81,73.47,0,14.69,431.03,6.96,1.0,1.01,9.6,18.57,False,2.56,36.46,Delivered,9,True,4.0,394.57,True,Evening,15-25 mins
ORD_00287961,STR_010,CUST_049256,2023-12-06 17:53:39,2023-12-06,17,Wednesday,12,4,False,COD,152.88,0.0,0,4.59,157.47,5.78,2.24,1.28,6.98,16.28,False,1.92,30.15,Delivered,10,False,5.0,127.32,True,Evening,15-25 mins
ORD_00338916,STR_006,CUST_018720,2024-01-29 14:26:29,2024-01-29,14,Monday,1,1,False,Wallet,303.55,45.53,0,9.11,267.13,4.88,1.37,2.03,5.51,13.79,False,1.69,27.55,Delivered,8,False,2.0,239.58,True,Afternoon,10-15 mins
ORD_00345158,STR_004,CUST_001537,2024-02-06 12:16:00,2024-02-06,12,Tuesday,2,1,False,UPI,299.65,0.0,0,8.99,308.64,6.37,2.24,1.1,10.79,20.5,False,1.93,36.09,Delivered,9,True,5.0,272.55,True,Afternoon,15-25 mins
ORD_00410451,STR_001,CUST_045260,2024-04-30 15:22:06,2024-04-30,15,Tuesday,4,2,False,UPI,229.11,22.91,0,6.87,213.07,2.49,2.77,1.0,10.54,16.799999999999997,False,2.16,36.31,Delivered,9,False,4.0,176.76,True,Afternoon,15-25 mins
ORD_00408008,STR_003,CUST_045575,2024-04-27 13:54:16,2024-04-27,13,Saturday,4,2,True,COD,739.57,73.96,0,22.19,687.8,3.64,2.77,1.56,3.17,11.14,False,0.61,22.05,Delivered,6,False,4.0,665.75,True,Afternoon,10-15 mins
ORD_00324591,STR_006,CUST_020878,2024-01-14 12:52:47,2024-01-14,12,Sunday,1,1,True,COD,304.35,0.0,0,9.13,313.48,4.44,3.24,1.21,14.97,23.86,False,2.69,39.06,Delivered,8,True,4.0,274.42,True,Afternoon,15-25 mins
ORD_00444032,STR_008,CUST_041719,2024-06-16 20:16:18,2024-06-16,20,Sunday,6,2,True,UPI,68.34,6.83,25,2.05,88.56,4.65,2.37,1.6,4.4,13.02,False,1.09,23.91,Delivered,8,False,5.0,64.65,True,Evening,10-15 mins
ORD_00351919,STR_002,CUST_019355,2024-02-15 14:43:19,2024-02-15,14,Thursday,2,1,False,UPI,123.47,0.0,25,3.7,152.17,3.2,1.0,1.44,7.89,13.53,False,1.81,32.15,Delivered,6,True,5.0,120.02,True,Afternoon,10-15 mins
ORD_00271477,STR_002,CUST_033496,2023-11-21 08:07:50,2023-11-21,8,Tuesday,11,4,False,Card,137.59,0.0,25,4.13,166.72,8.22,1.75,0.5,3.0,13.47,False,0.48,17.44,Delivered,3,False,4.0,149.28,True,Morning,10-15 mins
ORD_00347181,STR_003,CUST_039204,2024-02-09 13:32:33,2024-02-09,13,Friday,2,1,False,UPI,244.74,48.95,0,7.34,203.13,3.83,2.66,2.75,13.76,23.0,False,2.45,33.58,Delivered,7,False,4.0,169.55,True,Afternoon,15-25 mins
ORD_00357838,STR_007,CUST_022009,2024-02-22 13:17:08,2024-02-22,13,Thursday,2,1,False,UPI,281.67,14.08,0,8.45,276.04,2.99,1.85,1.08,11.81,17.73,False,1.97,33.77,Delivered,11,False,4.0,242.27,True,Afternoon,15-25 mins
ORD_00265273,STR_008,CUST_012505,2023-11-15 20:41:33,2023-11-15,20,Wednesday,11,4,False,Wallet,115.21,23.04,25,3.46,120.63,4.34,2.46,0.58,3.61,10.99,False,0.96,24.36,Delivered,5,False,5.0,96.27,True,Evening,10-15 mins
ORD_00335957,STR_010,CUST_021230,2024-01-26 20:39:57,2024-01-26,20,Friday,1,1,False,UPI,438.64,43.86,0,13.16,407.94,8.53,2.78,1.73,14.37,27.41,False,2.31,32.39,Delivered,5,False,4.0,375.55,True,Evening,>25 mins
ORD_00121109,STR_001,CUST_030052,2023-06-02 19:23:32,2023-06-02,19,Friday,6,2,False,COD,181.46,36.29,0,5.44,150.61,5.36,1.67,1.17,14.2,22.4,False,2.26,30.83,Delivered,11,True,5.0,119.78,True,Evening,15-25 mins
ORD_00210758,STR_003,CUST_019273,2023-09-27 09:04:49,2023-09-27,9,Wednesday,9,3,False,COD,807.86,80.79,0,24.24,751.31,2.95,2.6,0.61,4.27,10.43,False,1.32,23.36,Delivered,10,False,5.0,727.95,True,Morning,10-15 mins
ORD_00441428,STR_002,CUST_004774,2024-06-13 19:31:15,2024-06-13,19,Thursday,6,2,False,COD,176.43,0.0,0,5.29,181.72,8.64,1.82,1.08,15.79,27.33,False,2.54,38.53,Delivered,1,False,5.0,143.19,True,Evening,>25 mins
ORD_00055908,STR_003,CUST_040557,2023-03-07 13:19:15,2023-03-07,13,Tuesday,3,1,False,Card,1035.02,0.0,0,31.05,1066.07,5.26,2.74,1.78,3.78,13.56,False,0.38,16.63,Delivered,3,False,3.0,1049.44,True,Afternoon,10-15 mins
ORD_00358771,STR_001,CUST_002729,2024-02-24 11:02:06,2024-02-24,11,Saturday,2,1,True,Card,665.67,66.57,0,19.97,619.07,4.03,2.12,1.82,3.0,10.97,False,0.56,21.81,Delivered,1,False,2.0,597.26,True,Morning,10-15 mins
ORD_00140817,STR_010,CUST_043794,2023-06-29 11:00:22,2023-06-29,11,Thursday,6,2,False,COD,352.09,0.0,0,10.56,362.65,6.26,2.11,1.06,5.25,14.68,False,1.35,25.9,Delivered,2,False,5.0,336.75,True,Morning,10-15 mins
ORD_00191785,STR_001,CUST_013411,2023-09-03 09:13:27,2023-09-03,9,Sunday,9,3,True,COD,269.85,13.49,0,8.1,264.46,5.02,2.02,1.76,3.2,12.0,False,1.02,26.33,Delivered,6,False,5.0,238.13,True,Morning,10-15 mins
ORD_00330694,STR_002,CUST_009068,2024-01-21 18:21:25,2024-01-21,18,Sunday,1,1,True,COD,225.68,11.28,0,6.77,221.17,5.38,1.1,1.09,3.0,10.57,False,0.67,18.9,Delivered,7,False,2.0,202.27,True,Evening,10-15 mins
ORD_00336976,STR_008,CUST_027130,2024-01-27 20:11:32,2024-01-27,20,Saturday,1,1,True,UPI,63.62,0.0,25,1.91,90.53,4.76,2.71,1.8,13.23,22.5,False,2.19,32.91,Delivered,8,False,5.0,57.62,True,Evening,15-25 mins
ORD_00013631,STR_004,CUST_011942,2023-01-15 08:30:28,2023-01-15,8,Sunday,1,1,True,UPI,125.53,12.55,25,3.77,141.75,6.85,3.02,1.05,6.64,17.56,False,1.4,32.71,Delivered,10,False,5.0,109.04,True,Morning,15-25 mins
ORD_00268566,STR_008,CUST_039460,2023-11-18 07:32:58,2023-11-18,7,Saturday,11,4,True,Card,97.75,4.89,25,2.93,120.79,3.88,1.8,1.11,8.75,15.54,False,2.59,36.9,Delivered,9,False,4.0,83.89,True,Morning,15-25 mins
ORD_00387451,STR_006,CUST_047313,2024-03-31 21:02:58,2024-03-31,21,Sunday,3,1,True,UPI,149.38,0.0,0,4.48,153.86,5.27,3.05,1.45,4.31,14.079999999999998,False,0.89,23.13,Delivered,8,False,1.0,130.73,True,Night,10-15 mins
ORD_00029934,STR_010,CUST_044245,2023-02-01 07:27:51,2023-02-01,7,Wednesday,2,1,False,COD,333.59,16.68,0,10.01,326.92,4.38,2.06,1.59,8.74,16.77,False,1.81,26.81,Delivered,10,False,4.0,300.11,True,Morning,15-25 mins
ORD_00238665,STR_009,CUST_030150,2023-10-22 10:26:22,2023-10-22,10,Sunday,10,4,True,Card,206.78,41.36,0,6.2,171.62,7.92,2.78,1.72,7.78,20.2,False,1.64,29.88,Delivered,9,False,3.0,141.74,True,Morning,15-25 mins
ORD_00052650,STR_004,CUST_016456,2023-03-03 08:52:23,2023-03-03,8,Friday,3,1,False,Wallet,243.98,36.6,0,7.32,214.7,5.55,2.31,0.99,3.0,11.85,False,0.86,18.41,Delivered,3,False,4.0,196.29,True,Morning,10-15 mins
ORD_00404209,STR_001,CUST_042033,2024-04-22 14:46:26,2024-04-22,14,Monday,4,2,False,UPI,92.71,0.0,25,2.78,120.49,7.34,1.64,1.1,4.29,14.37,False,0.56,24.46,Delivered,9,False,5.0,96.03,True,Afternoon,10-15 mins
ORD_00293584,STR_009,CUST_036844,2023-12-12 10:08:07,2023-12-12,10,Tuesday,12,4,False,Card,321.76,16.09,0,9.65,315.32,5.89,2.14,2.09,9.37,19.49,False,2.26,37.06,Delivered,1,False,5.0,278.26,True,Morning,15-25 mins
ORD_00059735,STR_003,CUST_017167,2023-03-12 21:44:46,2023-03-12,21,Sunday,3,1,True,UPI,483.35,24.17,0,14.5,473.68,4.41,2.34,2.32,3.0,12.07,False,0.39,16.43,Cancelled,6,False,,457.25,True,Night,10-15 mins
ORD_00133465,STR_002,CUST_019436,2023-06-19 18:55:00,2023-06-19,18,Monday,6,2,False,UPI,136.59,20.49,25,4.1,145.2,5.96,1.84,1.02,5.82,14.64,False,1.89,28.9,Delivered,7,False,5.0,116.3,True,Evening,10-15 mins
ORD_00180897,STR_010,CUST_048437,2023-08-19 16:10:49,2023-08-19,16,Saturday,8,3,True,UPI,456.85,0.0,0,13.71,470.56,4.08,2.91,1.83,7.68,16.5,False,2.2,29.73,Delivered,11,False,3.0,440.83,True,Afternoon,15-25 mins
ORD_00445847,STR_006,CUST_038125,2024-06-19 12:53:54,2024-06-19,12,Wednesday,6,2,False,UPI,95.21,4.76,25,2.86,118.31,6.71,2.88,1.9,10.54,22.03,False,2.02,36.91,Delivered,9,False,4.0,81.4,True,Afternoon,15-25 mins
ORD_00027313,STR_007,CUST_037850,2023-01-29 04:09:07,2023-01-29,4,Sunday,1,1,True,Card,119.59,23.92,25,3.59,124.26,5.72,2.0,1.7,3.0,12.42,False,0.57,14.87,Delivered,2,False,5.0,109.39,True,Late Night,10-15 mins
ORD_00345821,STR_004,CUST_007592,2024-02-07 13:52:33,2024-02-07,13,Wednesday,2,1,False,UPI,93.24,0.0,25,2.8,121.04,3.47,2.33,1.78,3.0,10.580000000000002,False,0.73,19.09,Delivered,9,False,5.0,101.95,True,Afternoon,10-15 mins
ORD_00420109,STR_008,CUST_003353,2024-05-13 19:29:15,2024-05-13,19,Monday,5,2,False,UPI,116.5,0.0,25,3.49,144.99,4.51,1.08,2.24,7.11,14.94,False,1.36,28.3,Delivered,10,False,5.0,116.69,True,Evening,10-15 mins
ORD_00390851,STR_002,CUST_034856,2024-04-05 11:26:53,2024-04-05,11,Friday,4,2,False,Card,185.05,0.0,0,5.55,190.6,4.29,2.1,1.84,4.89,13.12,False,0.96,23.71,Delivered,5,False,5.0,166.89,True,Morning,10-15 mins
ORD_00111974,STR_001,CUST_017973,2023-05-20 17:55:04,2023-05-20,17,Saturday,5,2,True,UPI,270.29,0.0,0,8.11,278.4,7.99,1.77,1.49,7.09,18.34,False,1.56,34.23,RTO,3,False,,244.17,True,Evening,15-25 mins
ORD_00409752,STR_001,CUST_048984,2024-04-29 14:02:42,2024-04-29,14,Monday,4,2,False,UPI,413.62,0.0,0,12.41,426.03,4.59,1.8,2.32,6.38,15.09,False,1.37,27.96,Delivered,6,False,1.0,398.07,True,Afternoon,15-25 mins
ORD_00282025,STR_007,CUST_030594,2023-11-30 19:33:18,2023-11-30,19,Thursday,11,4,False,UPI,124.91,0.0,25,3.75,153.66,5.25,2.24,2.1,5.16,14.75,False,1.27,28.32,Delivered,11,True,4.0,125.34,True,Evening,10-15 mins
ORD_00438710,STR_003,CUST_001956,2024-06-09 11:44:41,2024-06-09,11,Sunday,6,2,True,UPI,389.81,0.0,0,11.69,401.5,4.74,1.64,1.29,3.0,10.67,False,0.53,24.32,Delivered,5,False,5.0,377.18,True,Morning,10-15 mins
ORD_00120148,STR_005,CUST_022613,2023-05-31 11:20:09,2023-05-31,11,Wednesday,5,2,False,Card,585.22,0.0,0,17.56,602.78,7.06,1.2,2.1,7.47,17.83,False,2.06,29.36,Delivered,7,False,5.0,573.42,True,Morning,15-25 mins
ORD_00217400,STR_004,CUST_003514,2023-10-04 20:27:56,2023-10-04,20,Wednesday,10,4,False,Card,244.52,36.68,0,7.34,215.18,4.45,1.0,2.12,12.32,19.89,False,1.73,30.63,Delivered,4,False,5.0,184.55,True,Evening,15-25 mins
ORD_00252856,STR_008,CUST_013079,2023-11-04 10:27:02,2023-11-04,10,Saturday,11,4,True,Wallet,131.11,0.0,25,3.93,160.04,6.39,3.41,0.92,3.0,13.72,False,0.45,17.84,Delivered,6,False,5.0,142.2,True,Morning,10-15 mins
ORD_00007710,STR_010,CUST_021268,2023-01-08 20:29:23,2023-01-08,20,Sunday,1,1,True,UPI,351.33,0.0,0,10.54,361.87,5.63,1.83,1.64,3.46,12.56,False,0.5,19.4,Delivered,10,False,4.0,342.47,True,Evening,10-15 mins
ORD_00213601,STR_010,CUST_018989,2023-09-30 21:07:25,2023-09-30,21,Saturday,9,3,True,Wallet,186.18,0.0,0,5.59,191.77,3.99,2.16,1.51,6.26,13.92,False,1.86,31.22,Delivered,11,False,5.0,160.55,True,Night,10-15 mins
ORD_00025242,STR_010,CUST_001087,2023-01-27 12:10:29,2023-01-27,12,Friday,1,1,False,UPI,210.18,0.0,0,6.31,216.49,4.37,1.51,1.11,13.53,20.52,False,2.32,31.29,Delivered,7,False,3.0,185.2,True,Afternoon,15-25 mins
ORD_00033828,STR_007,CUST_004482,2023-02-06 07:46:04,2023-02-06,7,Monday,2,1,False,UPI,500.99,25.05,0,15.03,490.97,8.89,3.05,1.0,10.11,23.05,False,1.99,25.53,Delivered,10,True,5.0,465.44,True,Morning,15-25 mins
ORD_00163202,STR_009,CUST_038117,2023-07-28 09:55:20,2023-07-28,9,Friday,7,3,False,Wallet,901.8,0.0,0,27.05,928.85,9.38,1.41,2.03,3.0,15.82,False,0.69,22.56,Delivered,8,False,5.0,906.29,True,Morning,15-25 mins
ORD_00278327,STR_001,CUST_007521,2023-11-27 06:12:48,2023-11-27,6,Monday,11,4,False,Card,172.34,0.0,0,5.17,177.51,7.73,1.27,1.52,9.24,19.76,False,2.29,35.51,Delivered,8,False,5.0,142.0,True,Morning,15-25 mins
ORD_00371114,STR_006,CUST_037506,2024-03-10 09:26:39,2024-03-10,9,Sunday,3,1,True,Wallet,1182.55,0.0,0,35.48,1218.03,3.8,1.1,1.89,3.0,9.79,True,1.7,23.18,Delivered,8,False,5.0,1194.85,True,Morning,8-10 mins
ORD_00253059,STR_010,CUST_040235,2023-11-04 20:03:06,2023-11-04,20,Saturday,11,4,True,UPI,185.46,27.82,0,5.56,163.2,4.76,3.16,1.37,7.6,16.89,False,1.21,28.06,Delivered,1,False,5.0,135.14,True,Evening,15-25 mins
ORD_00027248,STR_007,CUST_044471,2023-01-29 20:23:10,2023-01-29,20,Sunday,1,1,True,UPI,113.44,0.0,25,3.4,141.84,4.55,2.94,1.5,7.53,16.52,False,1.58,30.08,Delivered,1,False,5.0,111.76,True,Evening,15-25 mins
ORD_00208999,STR_009,CUST_049997,2023-09-24 18:41:49,2023-09-24,18,Sunday,9,3,True,UPI,295.73,59.15,0,8.87,245.45,7.14,1.19,1.32,9.61,19.26,False,2.4,36.64,Delivered,1,False,5.0,208.81,True,Evening,15-25 mins
ORD_00273479,STR_001,CUST_019828,2023-11-23 15:54:11,2023-11-23,15,Thursday,11,4,False,UPI,174.56,26.18,0,5.24,153.62,6.32,2.09,1.5,8.65,18.56,False,2.21,31.16,Delivered,9,False,2.0,122.46,True,Afternoon,15-25 mins
ORD_00365347,STR_002,CUST_013743,2024-03-03 16:05:06,2024-03-03,16,Sunday,3,1,True,Card,301.03,15.05,0,9.03,295.01,3.11,1.25,1.61,6.52,12.489999999999998,False,1.17,19.88,Delivered,1,True,2.0,275.13,True,Afternoon,10-15 mins
ORD_00295249,STR_008,CUST_036359,2023-12-14 12:13:43,2023-12-14,12,Thursday,12,4,False,UPI,730.86,109.63,0,21.93,643.16,6.99,2.52,2.41,6.92,18.84,False,1.4,26.68,Delivered,11,False,5.0,616.48,True,Afternoon,15-25 mins
ORD_00006908,STR_003,CUST_003907,2023-01-08 10:19:31,2023-01-08,10,Sunday,1,1,True,UPI,194.68,19.47,0,5.84,181.05,5.11,2.23,2.07,3.0,12.41,False,0.75,21.49,Cancelled,7,True,,159.56,True,Morning,10-15 mins
ORD_00089019,STR_007,CUST_034586,2023-04-18 13:13:12,2023-04-18,13,Tuesday,4,2,False,Card,97.17,4.86,25,2.92,120.23,10.83,2.35,0.58,8.2,21.96,False,1.67,27.1,Delivered,11,False,4.0,93.13,True,Afternoon,15-25 mins
ORD_00130807,STR_007,CUST_015518,2023-06-15 10:18:04,2023-06-15,10,Thursday,6,2,False,Card,913.66,0.0,0,27.41,941.07,3.21,2.3,1.06,3.0,9.57,True,1.24,22.88,Delivered,7,False,5.0,918.19,True,Morning,8-10 mins
ORD_00054482,STR_006,CUST_019159,2023-03-05 18:26:17,2023-03-05,18,Sunday,3,1,True,Card,284.36,0.0,0,8.53,292.89,5.2,1.78,1.65,11.61,20.24,False,3.07,43.17,Delivered,5,False,5.0,249.72,True,Evening,15-25 mins
