item_id,order_id,store_id,sku_id,category,quantity,unit_price_inr,unit_cost_inr,item_total_inr,item_margin_inr,is_substituted,order_date,item_margin_pct
ITM_002024356,ORD_00337327,STR_001,SKU_0175,Packaged Food,2,16.0,12.0,32.0,8.0,False,2024-01-28,0.25
ITM_001706559,ORD_00284457,STR_002,SKU_0073,Dairy & Eggs,2,104.0,87.0,208.0,34.0,False,2023-12-03,0.1635
ITM_002501135,ORD_00416878,STR_004,SKU_0253,Personal Care,1,10.0,7.0,10.0,3.0,False,2024-05-09,0.3
ITM_000869848,ORD_00145075,STR_005,SKU_0073,Dairy & Eggs,1,104.0,87.0,104.0,17.0,False,2023-07-05,0.1635
ITM_000532265,ORD_00088843,STR_004,SKU_0226,Beverages,2,187.0,150.0,374.0,74.0,False,2023-04-18,0.1979
ITM_001828552,ORD_00304701,STR_006,SKU_0205,Beverages,1,63.0,50.0,63.0,13.0,False,2023-12-24,0.2063
ITM_002393393,ORD_00398908,STR_004,SKU_0021,Fruits & Vegetables,2,66.0,54.0,132.0,24.0,False,2024-04-15,0.1818
ITM_000083944,ORD_00014056,STR_007,SKU_0140,Packaged Food,2,54.0,42.0,108.0,24.0,False,2023-01-15,0.2222
ITM_000255790,ORD_00042723,STR_006,SKU_0229,Beverages,1,114.0,91.0,114.0,23.0,False,2023-02-18,0.2018
ITM_000504665,ORD_00084215,STR_006,SKU_0025,Fruits & Vegetables,4,61.0,50.0,244.0,44.0,False,2023-04-12,0.1803
ITM_001770855,ORD_00295115,STR_007,SKU_0117,Dairy & Eggs,2,84.0,71.0,168.0,26.0,False,2023-12-14,0.1548
ITM_000311723,ORD_00052058,STR_005,SKU_0034,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-03-02,0.1731
ITM_000641580,ORD_00107147,STR_003,SKU_0175,Packaged Food,2,16.0,12.0,32.0,8.0,False,2023-05-13,0.25
ITM_002664701,ORD_00444167,STR_009,SKU_0151,Packaged Food,1,196.0,153.0,196.0,43.0,False,2024-06-16,0.2194
ITM_002081492,ORD_00346949,STR_010,SKU_0007,Fruits & Vegetables,1,25.0,20.0,25.0,5.0,False,2024-02-08,0.2
ITM_001883086,ORD_00313875,STR_005,SKU_0339,Household,2,93.0,71.0,186.0,44.0,False,2024-01-03,0.2366
ITM_002345933,ORD_00390942,STR_004,SKU_0455,Snacks & Confectionery,2,10.0,7.0,20.0,6.0,False,2024-04-05,0.3
ITM_002335505,ORD_00389179,STR_009,SKU_0323,Household,2,107.0,81.0,214.0,52.0,False,2024-04-02,0.243
ITM_000096971,ORD_00016235,STR_001,SKU_0145,Packaged Food,1,236.0,184.0,236.0,52.0,False,2023-01-18,0.2203
ITM_000291697,ORD_00048728,STR_002,SKU_0348,Household,1,302.0,230.0,302.0,72.0,False,2023-02-26,0.2384
ITM_002424652,ORD_00404116,STR_010,SKU_0268,Personal Care,2,224.0,161.0,448.0,126.0,False,2024-04-21,0.2812
ITM_000644047,ORD_00107557,STR_007,SKU_0158,Packaged Food,1,219.0,171.0,219.0,48.0,False,2023-05-13,0.2192
ITM_001258383,ORD_00209843,STR_010,SKU_0028,Fruits & Vegetables,1,76.0,62.0,76.0,14.0,False,2023-09-25,0.1842
ITM_002320011,ORD_00386611,STR_008,SKU_0125,Packaged Food,1,40.0,31.0,40.0,9.0,False,2024-03-30,0.225
ITM_001913292,ORD_00318842,STR_006,SKU_0164,Packaged Food,1,222.0,173.0,222.0,49.0,False,2024-01-08,0.2207
ITM_000126688,ORD_00021211,STR_002,SKU_0042,Fruits & Vegetables,1,44.0,36.0,44.0,8.0,False,2023-01-23,0.1818
ITM_002504221,ORD_00417378,STR_002,SKU_0022,Fruits & Vegetables,1,64.0,52.0,64.0,12.0,False,2024-05-10,0.1875
ITM_000787575,ORD_00131365,STR_006,SKU_0221,Beverages,2,117.0,94.0,234.0,46.0,False,2023-06-16,0.1966
ITM_000019265,ORD_00003268,STR_006,SKU_0442,Snacks & Confectionery,1,118.0,80.0,118.0,38.0,False,2023-01-04,0.322
ITM_000634448,ORD_00105938,STR_005,SKU_0168,Packaged Food,1,229.0,179.0,229.0,50.0,False,2023-05-11,0.2183
ITM_001131266,ORD_00188638,STR_009,SKU_0038,Fruits & Vegetables,1,40.0,33.0,40.0,7.0,False,2023-08-29,0.175
ITM_000073546,ORD_00012348,STR_003,SKU_0040,Fruits & Vegetables,2,53.0,43.0,106.0,20.0,False,2023-01-14,0.1887
ITM_002687720,ORD_00448003,STR_007,SKU_0128,Packaged Food,1,48.0,37.0,48.0,11.0,False,2024-06-22,0.2292
ITM_002222316,ORD_00370308,STR_007,SKU_0160,Packaged Food,1,124.0,97.0,124.0,27.0,False,2024-03-09,0.2177
ITM_002180751,ORD_00363447,STR_010,SKU_0310,Personal Care,1,280.0,202.0,280.0,78.0,False,2024-02-29,0.2786
ITM_000781987,ORD_00130434,STR_002,SKU_0487,Snacks & Confectionery,1,76.0,52.0,76.0,24.0,False,2023-06-15,0.3158
ITM_000094943,ORD_00015902,STR_007,SKU_0314,Household,2,119.0,90.0,238.0,58.0,False,2023-01-17,0.2437
ITM_000874615,ORD_00145884,STR_006,SKU_0203,Beverages,3,110.0,88.0,330.0,66.0,False,2023-07-06,0.2
ITM_001865923,ORD_00311007,STR_004,SKU_0282,Personal Care,1,10.0,7.0,10.0,3.0,False,2023-12-31,0.3
ITM_001940086,ORD_00323284,STR_005,SKU_0163,Packaged Food,2,10.0,8.0,20.0,4.0,False,2024-01-13,0.2
ITM_000394530,ORD_00065872,STR_009,SKU_0003,Fruits & Vegetables,1,77.0,63.0,77.0,14.0,False,2023-03-19,0.1818
ITM_002159839,ORD_00359948,STR_003,SKU_0024,Fruits & Vegetables,3,65.0,53.0,195.0,36.0,False,2024-02-25,0.1846
ITM_001363709,ORD_00227393,STR_004,SKU_0131,Packaged Food,1,140.0,109.0,140.0,31.0,False,2023-10-13,0.2214
ITM_001376984,ORD_00229606,STR_001,SKU_0155,Packaged Food,1,214.0,167.0,214.0,47.0,False,2023-10-15,0.2196
ITM_002158128,ORD_00359670,STR_010,SKU_0195,Beverages,2,95.0,76.0,190.0,38.0,False,2024-02-24,0.2
ITM_000011778,ORD_00002003,STR_001,SKU_0039,Fruits & Vegetables,1,42.0,34.0,42.0,8.0,False,2023-01-03,0.1905
ITM_002505566,ORD_00417606,STR_006,SKU_0037,Fruits & Vegetables,1,45.0,37.0,45.0,8.0,False,2024-05-10,0.1778
ITM_000273464,ORD_00045666,STR_003,SKU_0134,Packaged Food,3,10.0,8.0,30.0,6.0,False,2023-02-22,0.2
ITM_001503220,ORD_00250616,STR_008,SKU_0126,Packaged Food,3,23.0,18.0,69.0,15.0,False,2023-11-02,0.2174
ITM_002364671,ORD_00394082,STR_002,SKU_0211,Beverages,4,91.0,73.0,364.0,72.0,False,2024-04-09,0.1978
ITM_001706183,ORD_00284387,STR_001,SKU_0148,Packaged Food,1,55.0,43.0,55.0,12.0,False,2023-12-03,0.2182
ITM_000181056,ORD_00030304,STR_005,SKU_0240,Beverages,1,177.0,142.0,177.0,35.0,False,2023-02-02,0.1977
ITM_001710808,ORD_00285182,STR_008,SKU_0081,Dairy & Eggs,1,106.0,89.0,106.0,17.0,False,2023-12-03,0.1604
ITM_000034692,ORD_00005845,STR_004,SKU_0157,Packaged Food,3,111.0,87.0,333.0,72.0,False,2023-01-07,0.2162
ITM_000328470,ORD_00054864,STR_009,SKU_0290,Personal Care,1,47.0,34.0,47.0,13.0,False,2023-03-05,0.2766
ITM_002655981,ORD_00442728,STR_002,SKU_0359,Household,1,107.0,81.0,107.0,26.0,False,2024-06-15,0.243
ITM_001838556,ORD_00306407,STR_005,SKU_0338,Household,1,16.0,12.0,16.0,4.0,False,2023-12-26,0.25
ITM_001427989,ORD_00238121,STR_005,SKU_0404,Baby & Kids,1,277.0,194.0,277.0,83.0,False,2023-10-22,0.2996
ITM_000208457,ORD_00034872,STR_002,SKU_0381,Baby & Kids,1,258.0,181.0,258.0,77.0,False,2023-02-08,0.2984
ITM_001196760,ORD_00199600,STR_010,SKU_0181,Packaged Food,1,111.0,87.0,111.0,24.0,False,2023-09-12,0.2162
ITM_000095592,ORD_00016004,STR_008,SKU_0372,Household,1,137.0,104.0,137.0,33.0,False,2023-01-17,0.2409
ITM_001937570,ORD_00322869,STR_002,SKU_0204,Beverages,1,92.0,74.0,92.0,18.0,False,2024-01-13,0.1957
ITM_000594474,ORD_00099260,STR_007,SKU_0057,Fruits & Vegetables,3,50.0,41.0,150.0,27.0,False,2023-05-01,0.18
ITM_000866174,ORD_00144465,STR_007,SKU_0071,Dairy & Eggs,1,42.0,35.0,42.0,7.0,False,2023-07-04,0.1667
ITM_002709090,ORD_00451541,STR_009,SKU_0072,Dairy & Eggs,4,104.0,87.0,416.0,68.0,False,2024-06-27,0.1635
ITM_001261668,ORD_00210389,STR_008,SKU_0010,Fruits & Vegetables,2,17.0,14.0,34.0,6.0,False,2023-09-26,0.1765
ITM_001505545,ORD_00250984,STR_002,SKU_0423,Baby & Kids,1,394.0,276.0,394.0,118.0,False,2023-11-03,0.2995
ITM_000807853,ORD_00134770,STR_002,SKU_0034,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-06-21,0.1731
ITM_001179493,ORD_00196701,STR_005,SKU_0014,Fruits & Vegetables,1,21.0,17.0,21.0,4.0,False,2023-09-09,0.1905
ITM_001289895,ORD_00215103,STR_001,SKU_0183,Packaged Food,2,64.0,50.0,128.0,28.0,False,2023-10-02,0.2188
ITM_000865032,ORD_00144277,STR_004,SKU_0278,Personal Care,1,345.0,248.0,345.0,97.0,False,2023-07-04,0.2812
ITM_002004131,ORD_00333963,STR_006,SKU_0172,Packaged Food,1,126.0,98.0,126.0,28.0,False,2024-01-24,0.2222
ITM_000942438,ORD_00157221,STR_001,SKU_0004,Fruits & Vegetables,1,60.0,49.0,60.0,11.0,False,2023-07-21,0.1833
ITM_000184095,ORD_00030806,STR_002,SKU_0161,Packaged Food,1,35.0,27.0,35.0,8.0,False,2023-02-03,0.2286
ITM_001502279,ORD_00250465,STR_007,SKU_0265,Personal Care,2,269.0,194.0,538.0,150.0,False,2023-11-02,0.2788
ITM_000624186,ORD_00104251,STR_008,SKU_0144,Packaged Food,2,121.0,94.0,242.0,54.0,False,2023-05-08,0.2231
ITM_000757337,ORD_00126327,STR_004,SKU_0211,Beverages,2,91.0,73.0,182.0,36.0,False,2023-06-09,0.1978
ITM_001409062,ORD_00234935,STR_010,SKU_0187,Beverages,1,12.0,10.0,12.0,2.0,False,2023-10-19,0.1667
ITM_001057876,ORD_00176428,STR_001,SKU_0057,Fruits & Vegetables,1,50.0,41.0,50.0,9.0,False,2023-08-14,0.18
ITM_000341335,ORD_00057011,STR_009,SKU_0496,Snacks & Confectionery,1,92.0,63.0,92.0,29.0,False,2023-03-08,0.3152
ITM_000617449,ORD_00103133,STR_003,SKU_0372,Household,1,137.0,104.0,137.0,33.0,False,2023-05-07,0.2409
ITM_002562422,ORD_00427046,STR_010,SKU_0335,Household,3,266.0,202.0,798.0,192.0,False,2024-05-23,0.2406
ITM_001980651,ORD_00330071,STR_007,SKU_0035,Fruits & Vegetables,1,31.0,25.0,31.0,6.0,False,2024-01-20,0.1935
ITM_002576914,ORD_00429463,STR_010,SKU_0018,Fruits & Vegetables,2,31.0,25.0,62.0,12.0,False,2024-05-26,0.1935
ITM_001307979,ORD_00218164,STR_001,SKU_0153,Packaged Food,3,14.0,11.0,42.0,9.0,False,2023-10-05,0.2143
ITM_001313770,ORD_00219120,STR_001,SKU_0101,Dairy & Eggs,3,103.0,87.0,309.0,48.0,False,2023-10-06,0.1553
ITM_000330925,ORD_00055275,STR_005,SKU_0190,Beverages,1,112.0,90.0,112.0,22.0,False,2023-03-06,0.1964
ITM_001035434,ORD_00172730,STR_007,SKU_0176,Packaged Food,1,174.0,136.0,174.0,38.0,False,2023-08-09,0.2184
ITM_001801272,ORD_00300157,STR_009,SKU_0146,Packaged Food,1,197.0,154.0,197.0,43.0,False,2023-12-19,0.2183
ITM_001701733,ORD_00283645,STR_005,SKU_0154,Packaged Food,1,267.0,208.0,267.0,59.0,False,2023-12-02,0.221
ITM_000681336,ORD_00113738,STR_002,SKU_0212,Beverages,1,28.0,22.0,28.0,6.0,False,2023-05-22,0.2143
ITM_000171919,ORD_00028771,STR_004,SKU_0094,Dairy & Eggs,1,92.0,77.0,92.0,15.0,False,2023-01-31,0.163
ITM_000742721,ORD_00123909,STR_007,SKU_0171,Packaged Food,3,240.0,187.0,720.0,159.0,False,2023-06-05,0.2208
ITM_001691650,ORD_00281963,STR_006,SKU_0154,Packaged Food,1,267.0,208.0,267.0,59.0,False,2023-11-30,0.221
ITM_001705409,ORD_00284270,STR_010,SKU_0070,Dairy & Eggs,1,143.0,120.0,143.0,23.0,False,2023-12-02,0.1608
ITM_000239891,ORD_00040100,STR_010,SKU_0184,Packaged Food,2,137.0,107.0,274.0,60.0,False,2023-02-14,0.219
ITM_001365758,ORD_00227734,STR_007,SKU_0116,Dairy & Eggs,1,110.0,92.0,110.0,18.0,False,2023-10-13,0.1636
ITM_002204743,ORD_00367418,STR_008,SKU_0172,Packaged Food,1,126.0,98.0,126.0,28.0,False,2024-03-05,0.2222
ITM_001073817,ORD_00179082,STR_008,SKU_0168,Packaged Food,2,229.0,179.0,458.0,100.0,False,2023-08-17,0.2183
ITM_000439197,ORD_00073394,STR_008,SKU_0033,Fruits & Vegetables,1,63.0,52.0,63.0,11.0,False,2023-03-29,0.1746
ITM_001446515,ORD_00241232,STR_004,SKU_0338,Household,1,16.0,12.0,16.0,4.0,False,2023-10-25,0.25
ITM_002328262,ORD_00387974,STR_002,SKU_0017,Fruits & Vegetables,1,15.0,12.0,15.0,3.0,False,2024-04-01,0.2
ITM_000216497,ORD_00036201,STR_002,SKU_0145,Packaged Food,2,236.0,184.0,472.0,104.0,False,2023-02-10,0.2203
ITM_002063073,ORD_00343837,STR_006,SKU_0170,Packaged Food,1,10.0,8.0,10.0,2.0,False,2024-02-04,0.2
ITM_002199320,ORD_00366507,STR_006,SKU_0091,Dairy & Eggs,1,87.0,73.0,87.0,14.0,False,2024-03-04,0.1609
ITM_001269516,ORD_00211700,STR_006,SKU_0175,Packaged Food,1,16.0,12.0,16.0,4.0,False,2023-09-28,0.25
ITM_000431265,ORD_00072056,STR_009,SKU_0155,Packaged Food,1,214.0,167.0,214.0,47.0,False,2023-03-27,0.2196
ITM_001399469,ORD_00233332,STR_005,SKU_0235,Beverages,1,80.0,64.0,80.0,16.0,False,2023-10-18,0.2
ITM_002272373,ORD_00378652,STR_005,SKU_0001,Fruits & Vegetables,1,55.0,45.0,55.0,10.0,False,2024-03-20,0.1818
ITM_000134086,ORD_00022448,STR_006,SKU_0300,Personal Care,2,352.0,253.0,704.0,198.0,False,2023-01-24,0.2812
ITM_001551781,ORD_00258710,STR_002,SKU_0283,Personal Care,1,177.0,127.0,177.0,50.0,False,2023-11-10,0.2825
ITM_002203085,ORD_00367146,STR_004,SKU_0189,Beverages,1,127.0,102.0,127.0,25.0,False,2024-03-05,0.1969
ITM_000688114,ORD_00114864,STR_010,SKU_0045,Fruits & Vegetables,2,68.0,56.0,136.0,24.0,False,2023-05-23,0.1765
ITM_000044424,ORD_00007458,STR_007,SKU_0319,Household,1,152.0,116.0,152.0,36.0,False,2023-01-08,0.2368
ITM_001499343,ORD_00249966,STR_002,SKU_0134,Packaged Food,1,10.0,8.0,10.0,2.0,False,2023-11-02,0.2
ITM_001502015,ORD_00250422,STR_007,SKU_0161,Packaged Food,1,35.0,27.0,35.0,8.0,False,2023-11-02,0.2286
ITM_002292609,ORD_00382018,STR_008,SKU_0173,Packaged Food,2,10.0,8.0,20.0,4.0,False,2024-03-24,0.2
ITM_000020895,ORD_00003544,STR_009,SKU_0023,Fruits & Vegetables,2,52.0,43.0,104.0,18.0,False,2023-01-04,0.1731
ITM_000357250,ORD_00059678,STR_002,SKU_0168,Packaged Food,4,229.0,179.0,916.0,200.0,False,2023-03-12,0.2183
ITM_002600651,ORD_00433413,STR_008,SKU_0101,Dairy & Eggs,1,103.0,87.0,103.0,16.0,False,2024-06-01,0.1553
ITM_000221220,ORD_00036978,STR_002,SKU_0198,Beverages,2,85.0,68.0,170.0,34.0,False,2023-02-11,0.2
ITM_001372330,ORD_00228825,STR_006,SKU_0068,Dairy & Eggs,4,52.0,44.0,208.0,32.0,False,2023-10-14,0.1538
ITM_001042652,ORD_00173916,STR_003,SKU_0096,Dairy & Eggs,2,120.0,101.0,240.0,38.0,False,2023-08-11,0.1583
ITM_000198579,ORD_00033197,STR_009,SKU_0015,Fruits & Vegetables,2,60.0,49.0,120.0,22.0,False,2023-02-05,0.1833
ITM_000419649,ORD_00070077,STR_005,SKU_0091,Dairy & Eggs,1,87.0,73.0,87.0,14.0,False,2023-03-25,0.1609
ITM_001887134,ORD_00314536,STR_003,SKU_0302,Personal Care,3,272.0,196.0,816.0,228.0,False,2024-01-04,0.2794
ITM_002312156,ORD_00385278,STR_002,SKU_0194,Beverages,3,36.0,29.0,108.0,21.0,False,2024-03-29,0.1944
ITM_002551778,ORD_00425335,STR_004,SKU_0366,Household,1,139.0,106.0,139.0,33.0,False,2024-05-21,0.2374
ITM_002285814,ORD_00380883,STR_006,SKU_0140,Packaged Food,3,54.0,42.0,162.0,36.0,False,2024-03-23,0.2222
ITM_001863293,ORD_00310557,STR_010,SKU_0137,Packaged Food,1,118.0,92.0,118.0,26.0,False,2023-12-30,0.2203
ITM_000199400,ORD_00033319,STR_010,SKU_0026,Fruits & Vegetables,1,72.0,59.0,72.0,13.0,False,2023-02-05,0.1806
ITM_000966410,ORD_00161206,STR_001,SKU_0028,Fruits & Vegetables,2,76.0,62.0,152.0,28.0,False,2023-07-26,0.1842
ITM_001240525,ORD_00206876,STR_006,SKU_0079,Dairy & Eggs,1,99.0,83.0,99.0,16.0,False,2023-09-22,0.1616
ITM_002139626,ORD_00356605,STR_010,SKU_0026,Fruits & Vegetables,2,72.0,59.0,144.0,26.0,False,2024-02-20,0.1806
ITM_000676202,ORD_00112871,STR_002,SKU_0055,Fruits & Vegetables,1,50.0,41.0,50.0,9.0,False,2023-05-21,0.18
ITM_002406772,ORD_00401135,STR_005,SKU_0025,Fruits & Vegetables,1,61.0,50.0,61.0,11.0,False,2024-04-18,0.1803
ITM_000825494,ORD_00137675,STR_002,SKU_0089,Dairy & Eggs,2,88.0,74.0,176.0,28.0,False,2023-06-25,0.1591
ITM_000214939,ORD_00035946,STR_007,SKU_0034,Fruits & Vegetables,2,52.0,43.0,104.0,18.0,False,2023-02-09,0.1731
ITM_001730809,ORD_00288465,STR_006,SKU_0178,Packaged Food,1,45.0,35.0,45.0,10.0,False,2023-12-07,0.2222
ITM_000277094,ORD_00046279,STR_002,SKU_0053,Fruits & Vegetables,1,29.0,24.0,29.0,5.0,False,2023-02-23,0.1724
ITM_001655971,ORD_00276028,STR_005,SKU_0321,Household,1,101.0,77.0,101.0,24.0,False,2023-11-25,0.2376
ITM_000631137,ORD_00105389,STR_006,SKU_0023,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-05-10,0.1731
ITM_001338548,ORD_00223200,STR_004,SKU_0109,Dairy & Eggs,2,148.0,124.0,296.0,48.0,False,2023-10-09,0.1622
ITM_001725094,ORD_00287519,STR_005,SKU_0243,Beverages,2,121.0,97.0,242.0,48.0,False,2023-12-06,0.1983
ITM_002135456,ORD_00355925,STR_010,SKU_0099,Dairy & Eggs,2,170.0,143.0,340.0,54.0,False,2024-02-19,0.1588
ITM_001599402,ORD_00266618,STR_001,SKU_0294,Personal Care,1,280.0,202.0,280.0,78.0,False,2023-11-17,0.2786
ITM_002046420,ORD_00341026,STR_002,SKU_0364,Household,2,177.0,135.0,354.0,84.0,False,2024-02-01,0.2373
ITM_002287081,ORD_00381105,STR_008,SKU_0016,Fruits & Vegetables,1,48.0,39.0,48.0,9.0,False,2024-03-23,0.1875
ITM_000544607,ORD_00090905,STR_002,SKU_0044,Fruits & Vegetables,2,51.0,42.0,102.0,18.0,False,2023-04-21,0.1765
ITM_001690432,ORD_00281764,STR_004,SKU_0170,Packaged Food,1,10.0,8.0,10.0,2.0,False,2023-11-30,0.2
ITM_000506881,ORD_00084596,STR_001,SKU_0127,Packaged Food,1,119.0,93.0,119.0,26.0,False,2023-04-13,0.2185
ITM_000464344,ORD_00077541,STR_008,SKU_0089,Dairy & Eggs,3,88.0,74.0,264.0,42.0,False,2023-04-03,0.1591
ITM_000620982,ORD_00103743,STR_010,SKU_0309,Personal Care,3,67.0,48.0,201.0,57.0,False,2023-05-07,0.2836
ITM_000420302,ORD_00070188,STR_006,SKU_0029,Fruits & Vegetables,1,47.0,39.0,47.0,8.0,False,2023-03-25,0.1702
ITM_000460108,ORD_00076839,STR_009,SKU_0230,Beverages,3,72.0,58.0,216.0,42.0,False,2023-04-02,0.1944
ITM_001249223,ORD_00208323,STR_002,SKU_0058,Fruits & Vegetables,3,61.0,50.0,183.0,33.0,False,2023-09-24,0.1803
ITM_002009518,ORD_00334834,STR_007,SKU_0059,Fruits & Vegetables,1,50.0,41.0,50.0,9.0,False,2024-01-25,0.18
ITM_001783950,ORD_00297281,STR_009,SKU_0352,Household,1,157.0,119.0,157.0,38.0,False,2023-12-16,0.242
ITM_002233159,ORD_00372119,STR_009,SKU_0355,Household,2,29.0,22.0,58.0,14.0,False,2024-03-11,0.2414
ITM_002065650,ORD_00344277,STR_002,SKU_0234,Beverages,1,113.0,90.0,113.0,23.0,False,2024-02-05,0.2035
ITM_000500912,ORD_00083599,STR_007,SKU_0058,Fruits & Vegetables,2,61.0,50.0,122.0,22.0,False,2023-04-11,0.1803
ITM_002501915,ORD_00417006,STR_006,SKU_0365,Household,1,278.0,211.0,278.0,67.0,False,2024-05-09,0.241
ITM_000977807,ORD_00163128,STR_008,SKU_0472,Snacks & Confectionery,1,67.0,46.0,67.0,21.0,False,2023-07-28,0.3134
ITM_001200488,ORD_00200227,STR_009,SKU_0166,Packaged Food,1,125.0,98.0,125.0,27.0,False,2023-09-13,0.216
ITM_001876187,ORD_00312693,STR_001,SKU_0166,Packaged Food,1,125.0,98.0,125.0,27.0,False,2024-01-02,0.216
ITM_002420268,ORD_00403393,STR_002,SKU_0144,Packaged Food,2,121.0,94.0,242.0,54.0,False,2024-04-21,0.2231
ITM_000557985,ORD_00093129,STR_007,SKU_0066,Dairy & Eggs,2,102.0,86.0,204.0,32.0,False,2023-04-23,0.1569
ITM_001952529,ORD_00325355,STR_004,SKU_0100,Dairy & Eggs,1,126.0,106.0,126.0,20.0,False,2024-01-15,0.1587
ITM_000834829,ORD_00139201,STR_004,SKU_0133,Packaged Food,1,10.0,8.0,10.0,2.0,False,2023-06-27,0.2
ITM_000314203,ORD_00052498,STR_002,SKU_0045,Fruits & Vegetables,2,68.0,56.0,136.0,24.0,False,2023-03-03,0.1765
ITM_001119603,ORD_00186691,STR_004,SKU_0175,Packaged Food,1,16.0,12.0,16.0,4.0,False,2023-08-27,0.25
ITM_002341553,ORD_00390193,STR_003,SKU_0186,Packaged Food,1,181.0,141.0,181.0,40.0,False,2024-04-04,0.221
ITM_002140486,ORD_00356740,STR_002,SKU_0033,Fruits & Vegetables,2,63.0,52.0,126.0,22.0,False,2024-02-21,0.1746
ITM_002525378,ORD_00420914,STR_001,SKU_0184,Packaged Food,2,137.0,107.0,274.0,60.0,False,2024-05-15,0.219
ITM_001809857,ORD_00301609,STR_006,SKU_0227,Beverages,1,108.0,86.0,108.0,22.0,False,2023-12-21,0.2037
ITM_002708857,ORD_00451506,STR_008,SKU_0043,Fruits & Vegetables,2,41.0,34.0,82.0,14.0,False,2024-06-27,0.1707
ITM_002648516,ORD_00441465,STR_002,SKU_0160,Packaged Food,1,124.0,97.0,124.0,27.0,False,2024-06-13,0.2177
ITM_000927946,ORD_00154787,STR_006,SKU_0174,Packaged Food,2,116.0,90.0,232.0,52.0,False,2023-07-17,0.2241
ITM_000270849,ORD_00045227,STR_006,SKU_0170,Packaged Food,1,10.0,8.0,10.0,2.0,False,2023-02-21,0.2
ITM_000643103,ORD_00107408,STR_006,SKU_0086,Dairy & Eggs,1,76.0,64.0,76.0,12.0,False,2023-05-13,0.1579
ITM_002662001,ORD_00443726,STR_004,SKU_0287,Personal Care,1,201.0,145.0,201.0,56.0,False,2024-06-16,0.2786
ITM_001085441,ORD_00181014,STR_002,SKU_0083,Dairy & Eggs,2,108.0,91.0,216.0,34.0,False,2023-08-20,0.1574
ITM_002075918,ORD_00346025,STR_006,SKU_0038,Fruits & Vegetables,1,40.0,33.0,40.0,7.0,False,2024-02-07,0.175
ITM_001454753,ORD_00242623,STR_007,SKU_0143,Packaged Food,1,138.0,108.0,138.0,30.0,False,2023-10-26,0.2174
ITM_001151082,ORD_00191934,STR_002,SKU_0156,Packaged Food,1,82.0,64.0,82.0,18.0,False,2023-09-03,0.2195
ITM_000687636,ORD_00114787,STR_009,SKU_0402,Baby & Kids,1,293.0,205.0,293.0,88.0,False,2023-05-23,0.3003
ITM_000478142,ORD_00079810,STR_001,SKU_0401,Baby & Kids,1,263.0,184.0,263.0,79.0,False,2023-04-07,0.3004
ITM_001836476,ORD_00306049,STR_001,SKU_0418,Baby & Kids,2,591.0,414.0,1182.0,354.0,False,2023-12-26,0.2995
ITM_002684275,ORD_00447420,STR_010,SKU_0177,Packaged Food,1,149.0,116.0,149.0,33.0,False,2024-06-21,0.2215
ITM_001818471,ORD_00303025,STR_002,SKU_0142,Packaged Food,1,88.0,69.0,88.0,19.0,False,2023-12-23,0.2159
ITM_000030622,ORD_00005150,STR_007,SKU_0143,Packaged Food,1,138.0,108.0,138.0,30.0,False,2023-01-06,0.2174
ITM_002349501,ORD_00391530,STR_002,SKU_0012,Fruits & Vegetables,1,39.0,32.0,39.0,7.0,False,2024-04-06,0.1795
ITM_002218889,ORD_00369745,STR_002,SKU_0492,Snacks & Confectionery,1,62.0,42.0,62.0,20.0,False,2024-03-09,0.3226
ITM_002401743,ORD_00400306,STR_004,SKU_0123,Dairy & Eggs,2,98.0,82.0,196.0,32.0,False,2024-04-17,0.1633
ITM_000826047,ORD_00137765,STR_004,SKU_0037,Fruits & Vegetables,2,45.0,37.0,90.0,16.0,False,2023-06-25,0.1778
ITM_001647689,ORD_00274629,STR_002,SKU_0016,Fruits & Vegetables,1,48.0,39.0,48.0,9.0,False,2023-11-24,0.1875
ITM_002561508,ORD_00426899,STR_008,SKU_0170,Packaged Food,3,10.0,8.0,30.0,6.0,False,2024-05-23,0.2
ITM_001446219,ORD_00241190,STR_004,SKU_0130,Packaged Food,1,94.0,73.0,94.0,21.0,False,2023-10-25,0.2234
ITM_000147106,ORD_00024618,STR_002,SKU_0093,Dairy & Eggs,2,10.0,8.0,20.0,4.0,False,2023-01-27,0.2
ITM_002584648,ORD_00430771,STR_010,SKU_0321,Household,4,101.0,77.0,404.0,96.0,False,2024-05-28,0.2376
ITM_000739739,ORD_00123425,STR_010,SKU_0098,Dairy & Eggs,2,101.0,85.0,202.0,32.0,False,2023-06-04,0.1584
ITM_001992794,ORD_00332086,STR_005,SKU_0299,Personal Care,1,172.0,124.0,172.0,48.0,False,2024-01-22,0.2791
ITM_000442280,ORD_00073896,STR_005,SKU_0292,Personal Care,1,99.0,71.0,99.0,28.0,False,2023-03-30,0.2828
ITM_000101920,ORD_00017051,STR_010,SKU_0184,Packaged Food,1,137.0,107.0,137.0,30.0,False,2023-01-18,0.219
ITM_002609680,ORD_00434895,STR_007,SKU_0104,Dairy & Eggs,2,35.0,29.0,70.0,12.0,False,2024-06-03,0.1714
